SalesOrderNumber,EnglishProductName,Color,SalesAmount,Profit
SO74066,AWC Logo Cap,Multi,8.99,2.07
SO74066,"Women's Mountain Shorts, S",Black,69.99,43.81
SO74067,"Mountain-400-W Silver, 42",Silver,769.49,349.71
SO74067,"Women's Mountain Shorts, M",Black,69.99,43.81
SO74067,AWC Logo Cap,Multi,8.99,2.07
SO74068,"Mountain-400-W Silver, 42",Silver,769.49,349.71
SO74068,Mountain Tire Tube,NA,4.99,3.12
SO74068,ML Mountain Tire,NA,29.99,18.77
SO74069,"Mountain-500 Silver, 42",Silver,564.99,256.77
SO74069,Mountain Bottle Cage,NA,9.99,6.25
SO74069,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74070,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO74070,HL Mountain Tire,NA,35.0,21.91
SO74071,"Touring-2000 Blue, 50",Blue,1214.85,459.7
SO74071,AWC Logo Cap,Multi,8.99,2.07
SO74072,"Touring-3000 Yellow, 50",Yellow,742.35,280.91
SO74073,"Touring-3000 Yellow, 44",Yellow,742.35,280.91
SO74074,"Touring-3000 Yellow, 44",Yellow,742.35,280.91
SO74074,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74075,"Road-250 Red, 58",Red,2443.35,888.4
SO74075,Road Bottle Cage,NA,8.99,5.63
SO74075,Water Bottle - 30 oz.,NA,4.99,3.12
SO74076,"Road-250 Black, 44",Black,2443.35,888.4
SO74076,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74077,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO74078,"Touring-3000 Yellow, 58",Yellow,742.35,280.91
SO74078,Water Bottle - 30 oz.,NA,4.99,3.12
SO74078,Road Bottle Cage,NA,8.99,5.63
SO74079,"Touring-1000 Yellow, 54",Yellow,2384.07,902.13
SO74079,Water Bottle - 30 oz.,NA,4.99,3.12
SO74079,Road Bottle Cage,NA,8.99,5.63
SO74079,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO74079,AWC Logo Cap,Multi,8.99,2.07
SO74080,"Touring-2000 Blue, 46",Blue,1214.85,459.7
SO74080,Touring Tire,NA,28.99,18.15
SO74080,Touring Tire Tube,NA,4.99,3.12
SO74080,Patch Kit/8 Patches,NA,2.29,1.43
SO74081,"Touring-1000 Blue, 60",Blue,2384.07,902.13
SO74081,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO74082,"Road-550-W Yellow, 44",Yellow,1120.49,407.41
SO74082,"Half-Finger Gloves, L",Black,24.49,15.33
SO74082,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74083,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO74083,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74084,"Road-350-W Yellow, 40",Yellow,1700.99,618.48
SO74084,Road Tire Tube,NA,3.99,2.5
SO74084,ML Road Tire,NA,24.99,15.64
SO74084,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74085,"Road-350-W Yellow, 44",Yellow,1700.99,618.48
SO74085,ML Road Tire,NA,24.99,15.64
SO74085,Road Tire Tube,NA,3.99,2.5
SO74085,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74086,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO74086,ML Road Tire,NA,24.99,15.64
SO74086,Road Tire Tube,NA,3.99,2.5
SO74086,All-Purpose Bike Stand,NA,159.0,99.53
SO74087,"Road-350-W Yellow, 42",Yellow,1700.99,618.48
SO74087,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74087,AWC Logo Cap,Multi,8.99,2.07
SO74088,"Road-750 Black, 44",Black,539.99,196.34
SO74088,Road Bottle Cage,NA,8.99,5.63
SO74088,Water Bottle - 30 oz.,NA,4.99,3.12
SO74088,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO74089,"Road-750 Black, 48",Black,539.99,196.34
SO74090,"Road-750 Black, 58",Black,539.99,196.34
SO74091,"Road-750 Black, 58",Black,539.99,196.34
SO74091,Road Bottle Cage,NA,8.99,5.63
SO74091,AWC Logo Cap,Multi,8.99,2.07
SO74091,Water Bottle - 30 oz.,NA,4.99,3.12
SO74092,"Touring-1000 Blue, 54",Blue,2384.07,902.13
SO74092,Water Bottle - 30 oz.,NA,4.99,3.12
SO74092,Road Bottle Cage,NA,8.99,5.63
SO74092,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74093,"Touring-3000 Blue, 58",Blue,742.35,280.91
SO74094,"Road-750 Black, 52",Black,539.99,196.34
SO74094,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74095,"Touring-2000 Blue, 50",Blue,1214.85,459.7
SO74095,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74095,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74096,Bike Wash - Dissolver,NA,7.95,4.98
SO74097,LL Mountain Tire,NA,24.99,15.64
SO74098,Fender Set - Mountain,NA,21.98,13.76
SO74099,Fender Set - Mountain,NA,21.98,13.76
SO74099,"Classic Vest, M",Blue,63.5,39.75
SO74100,HL Mountain Tire,NA,35.0,21.91
SO74100,Mountain Tire Tube,NA,4.99,3.12
SO74100,Fender Set - Mountain,NA,21.98,13.76
SO74100,Patch Kit/8 Patches,NA,2.29,1.43
SO74100,Hitch Rack - 4-Bike,NA,120.0,75.12
SO74101,Touring Tire Tube,NA,4.99,3.12
SO74101,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74102,Touring Tire Tube,NA,4.99,3.12
SO74102,Patch Kit/8 Patches,NA,2.29,1.43
SO74103,Mountain Bottle Cage,NA,9.99,6.25
SO74103,Water Bottle - 30 oz.,NA,4.99,3.12
SO74104,"Road-250 Black, 48",Black,2443.35,888.4
SO74104,Water Bottle - 30 oz.,NA,4.99,3.12
SO74104,Road Bottle Cage,NA,8.99,5.63
SO74104,AWC Logo Cap,Multi,8.99,2.07
SO74105,Water Bottle - 30 oz.,NA,4.99,3.12
SO74105,Road Bottle Cage,NA,8.99,5.63
SO74105,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74105,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO74106,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO74106,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74107,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO74107,Mountain Bottle Cage,NA,9.99,6.25
SO74107,Water Bottle - 30 oz.,NA,4.99,3.12
SO74107,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74108,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO74108,Mountain Bottle Cage,NA,9.99,6.25
SO74108,Water Bottle - 30 oz.,NA,4.99,3.12
SO74108,"Racing Socks, M",White,8.99,5.63
SO74109,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO74109,Mountain Bottle Cage,NA,9.99,6.25
SO74109,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO74110,Road Tire Tube,NA,3.99,2.5
SO74110,HL Road Tire,NA,32.6,20.41
SO74110,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74111,Mountain Tire Tube,NA,4.99,3.12
SO74111,LL Mountain Tire,NA,24.99,15.64
SO74111,Patch Kit/8 Patches,NA,2.29,1.43
SO74111,Bike Wash - Dissolver,NA,7.95,4.98
SO74112,ML Mountain Tire,NA,29.99,18.77
SO74113,Mountain Bottle Cage,NA,9.99,6.25
SO74113,Water Bottle - 30 oz.,NA,4.99,3.12
SO74114,Mountain Bottle Cage,NA,9.99,6.25
SO74114,Water Bottle - 30 oz.,NA,4.99,3.12
SO74114,AWC Logo Cap,Multi,8.99,2.07
SO74115,"Women's Mountain Shorts, M",Black,69.99,43.81
SO74115,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74116,"Women's Mountain Shorts, L",Black,69.99,43.81
SO74116,"Racing Socks, L",White,8.99,5.63
SO74117,"Women's Mountain Shorts, S",Black,69.99,43.81
SO74117,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74118,Mountain Tire Tube,NA,4.99,3.12
SO74118,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74118,"Half-Finger Gloves, L",Black,24.49,15.33
SO74119,Mountain Tire Tube,NA,4.99,3.12
SO74120,LL Mountain Tire,NA,24.99,15.64
SO74120,Mountain Tire Tube,NA,4.99,3.12
SO74120,Patch Kit/8 Patches,NA,2.29,1.43
SO74121,Road Tire Tube,NA,3.99,2.5
SO74121,ML Road Tire,NA,24.99,15.64
SO74122,AWC Logo Cap,Multi,8.99,2.07
SO74122,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO74123,Road Tire Tube,NA,3.99,2.5
SO74123,LL Road Tire,NA,21.49,13.45
SO74123,Patch Kit/8 Patches,NA,2.29,1.43
SO74124,LL Road Tire,NA,21.49,13.45
SO74124,Patch Kit/8 Patches,NA,2.29,1.43
SO74125,Mountain Tire Tube,NA,4.99,3.12
SO74125,HL Mountain Tire,NA,35.0,21.91
SO74125,"Classic Vest, S",Blue,63.5,39.75
SO74125,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74126,Touring Tire Tube,NA,4.99,3.12
SO74126,Road Bottle Cage,NA,8.99,5.63
SO74126,Water Bottle - 30 oz.,NA,4.99,3.12
SO74126,"Racing Socks, M",White,8.99,5.63
SO74127,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO74127,Water Bottle - 30 oz.,NA,4.99,3.12
SO74127,Mountain Bottle Cage,NA,9.99,6.25
SO74128,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO74128,Mountain Bottle Cage,NA,9.99,6.25
SO74128,Water Bottle - 30 oz.,NA,4.99,3.12
SO74128,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO74129,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO74129,HL Mountain Tire,NA,35.0,21.91
SO74129,Mountain Tire Tube,NA,4.99,3.12
SO74129,Water Bottle - 30 oz.,NA,4.99,3.12
SO74129,Mountain Bottle Cage,NA,9.99,6.25
SO74129,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74130,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO74130,Fender Set - Mountain,NA,21.98,13.76
SO74130,All-Purpose Bike Stand,NA,159.0,99.53
SO74131,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO74131,Patch Kit/8 Patches,NA,2.29,1.43
SO74132,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO74133,"Touring-2000 Blue, 60",Blue,1214.85,459.7
SO74133,Touring Tire,NA,28.99,18.15
SO74134,"Touring-2000 Blue, 54",Blue,1214.85,459.7
SO74134,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74135,"Touring-3000 Blue, 44",Blue,742.35,280.91
SO74135,Road Bottle Cage,NA,8.99,5.63
SO74135,Water Bottle - 30 oz.,NA,4.99,3.12
SO74135,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74136,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO74136,Fender Set - Mountain,NA,21.98,13.76
SO74136,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74137,"Road-250 Black, 48",Black,2443.35,888.4
SO74137,Road Tire Tube,NA,3.99,2.5
SO74137,HL Road Tire,NA,32.6,20.41
SO74137,Patch Kit/8 Patches,NA,2.29,1.43
SO74137,Bike Wash - Dissolver,NA,7.95,4.98
SO74138,"Touring-2000 Blue, 54",Blue,1214.85,459.7
SO74138,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74139,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO74139,Mountain Tire Tube,NA,4.99,3.12
SO74139,HL Mountain Tire,NA,35.0,21.91
SO74139,"Classic Vest, M",Blue,63.5,39.75
SO74140,"Touring-3000 Yellow, 44",Yellow,742.35,280.91
SO74140,Road Bottle Cage,NA,8.99,5.63
SO74140,Water Bottle - 30 oz.,NA,4.99,3.12
SO74140,AWC Logo Cap,Multi,8.99,2.07
SO74141,"Road-750 Black, 44",Black,539.99,196.34
SO74141,"Classic Vest, S",Blue,63.5,39.75
SO74142,"Road-550-W Yellow, 40",Yellow,1120.49,407.41
SO74142,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO74143,"Road-750 Black, 52",Black,539.99,196.34
SO74143,Road Bottle Cage,NA,8.99,5.63
SO74143,Water Bottle - 30 oz.,NA,4.99,3.12
SO74143,"Half-Finger Gloves, S",Black,24.49,15.33
SO74144,"Touring-1000 Blue, 50",Blue,2384.07,902.13
SO74144,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74145,"Touring-1000 Yellow, 46",Yellow,2384.07,902.13
SO74146,"Road-750 Black, 58",Black,539.99,196.34
SO74147,"Road-750 Black, 48",Black,539.99,196.34
SO74147,LL Road Tire,NA,21.49,13.45
SO74147,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO74148,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74149,ML Road Tire,NA,24.99,15.64
SO74149,Patch Kit/8 Patches,NA,2.29,1.43
SO74150,Road Tire Tube,NA,3.99,2.5
SO74150,ML Road Tire,NA,24.99,15.64
SO74150,Patch Kit/8 Patches,NA,2.29,1.43
SO74151,Fender Set - Mountain,NA,21.98,13.76
SO74151,Mountain Bottle Cage,NA,9.99,6.25
SO74151,Water Bottle - 30 oz.,NA,4.99,3.12
SO74152,LL Road Tire,NA,21.49,13.45
SO74152,Road Tire Tube,NA,3.99,2.5
SO74153,Mountain Bottle Cage,NA,9.99,6.25
SO74153,Water Bottle - 30 oz.,NA,4.99,3.12
SO74154,"Half-Finger Gloves, M",Black,24.49,15.33
SO74155,AWC Logo Cap,Multi,8.99,2.07
SO74155,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74156,Patch Kit/8 Patches,NA,2.29,1.43
SO74157,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74158,Road Tire Tube,NA,3.99,2.5
SO74158,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74158,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74158,AWC Logo Cap,Multi,8.99,2.07
SO74159,LL Road Tire,NA,21.49,13.45
SO74159,Patch Kit/8 Patches,NA,2.29,1.43
SO74160,LL Road Tire,NA,21.49,13.45
SO74161,LL Road Tire,NA,21.49,13.45
SO74161,Road Tire Tube,NA,3.99,2.5
SO74161,Bike Wash - Dissolver,NA,7.95,4.98
SO74162,Road Tire Tube,NA,3.99,2.5
SO74162,"Classic Vest, S",Blue,63.5,39.75
SO74162,HL Road Tire,NA,32.6,20.41
SO74163,LL Mountain Tire,NA,24.99,15.64
SO74163,Mountain Tire Tube,NA,4.99,3.12
SO74163,"Classic Vest, L",Blue,63.5,39.75
SO74163,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74164,HL Road Tire,NA,32.6,20.41
SO74164,Road Tire Tube,NA,3.99,2.5
SO74165,Road Tire Tube,NA,3.99,2.5
SO74165,HL Road Tire,NA,32.6,20.41
SO74165,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74166,Mountain Bottle Cage,NA,9.99,6.25
SO74166,Water Bottle - 30 oz.,NA,4.99,3.12
SO74166,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74167,Mountain Bottle Cage,NA,9.99,6.25
SO74167,Water Bottle - 30 oz.,NA,4.99,3.12
SO74167,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO74168,"Women's Mountain Shorts, M",Black,69.99,43.81
SO74168,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO74169,"Women's Mountain Shorts, L",Black,69.99,43.81
SO74169,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74170,Water Bottle - 30 oz.,NA,4.99,3.12
SO74171,Mountain Tire Tube,NA,4.99,3.12
SO74171,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74172,Fender Set - Mountain,NA,21.98,13.76
SO74172,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO74173,Mountain Tire Tube,NA,4.99,3.12
SO74174,LL Mountain Tire,NA,24.99,15.64
SO74175,Fender Set - Mountain,NA,21.98,13.76
SO74176,Mountain Tire Tube,NA,4.99,3.12
SO74176,ML Mountain Tire,NA,29.99,18.77
SO74176,Fender Set - Mountain,NA,21.98,13.76
SO74176,"Classic Vest, L",Blue,63.5,39.75
SO74177,Water Bottle - 30 oz.,NA,4.99,3.12
SO74177,"Half-Finger Gloves, M",Black,24.49,15.33
SO74178,Water Bottle - 30 oz.,NA,4.99,3.12
SO74179,LL Road Tire,NA,21.49,13.45
SO74179,Patch Kit/8 Patches,NA,2.29,1.43
SO74180,Touring Tire Tube,NA,4.99,3.12
SO74180,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO74181,LL Road Tire,NA,21.49,13.45
SO74181,Road Tire Tube,NA,3.99,2.5
SO74181,"Classic Vest, L",Blue,63.5,39.75
SO74182,HL Mountain Tire,NA,35.0,21.91
SO74182,Patch Kit/8 Patches,NA,2.29,1.43
SO74182,Bike Wash - Dissolver,NA,7.95,4.98
SO74183,HL Mountain Tire,NA,35.0,21.91
SO74184,HL Mountain Tire,NA,35.0,21.91
SO74184,Mountain Tire Tube,NA,4.99,3.12
SO74184,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74185,Bike Wash - Dissolver,NA,7.95,4.98
SO74186,Mountain Tire Tube,NA,4.99,3.12
SO74186,LL Mountain Tire,NA,24.99,15.64
SO74187,LL Road Tire,NA,21.49,13.45
SO74187,Road Tire Tube,NA,3.99,2.5
SO74188,Mountain Tire Tube,NA,4.99,3.12
SO74188,Patch Kit/8 Patches,NA,2.29,1.43
SO74189,"Women's Mountain Shorts, M",Black,69.99,43.81
SO74189,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO74190,Touring Tire,NA,28.99,18.15
SO74190,Touring Tire Tube,NA,4.99,3.12
SO74190,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO74190,Bike Wash - Dissolver,NA,7.95,4.98
SO74191,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO74192,Road Tire Tube,NA,3.99,2.5
SO74192,Patch Kit/8 Patches,NA,2.29,1.43
SO74193,Road Tire Tube,NA,3.99,2.5
SO74193,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74194,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74195,Touring Tire,NA,28.99,18.15
SO74195,Touring Tire Tube,NA,4.99,3.12
SO74195,Patch Kit/8 Patches,NA,2.29,1.43
SO74196,Mountain Tire Tube,NA,4.99,3.12
SO74196,LL Mountain Tire,NA,24.99,15.64
SO74196,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74197,LL Mountain Tire,NA,24.99,15.64
SO74197,Mountain Tire Tube,NA,4.99,3.12
SO74197,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74198,LL Mountain Tire,NA,24.99,15.64
SO74198,Mountain Tire Tube,NA,4.99,3.12
SO74198,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74199,ML Mountain Tire,NA,29.99,18.77
SO74199,Mountain Tire Tube,NA,4.99,3.12
SO74199,Patch Kit/8 Patches,NA,2.29,1.43
SO74200,Mountain Bottle Cage,NA,9.99,6.25
SO74200,AWC Logo Cap,Multi,8.99,2.07
SO74200,Water Bottle - 30 oz.,NA,4.99,3.12
SO74201,Mountain Bottle Cage,NA,9.99,6.25
SO74201,AWC Logo Cap,Multi,8.99,2.07
SO74201,Water Bottle - 30 oz.,NA,4.99,3.12
SO74202,Mountain Bottle Cage,NA,9.99,6.25
SO74202,Water Bottle - 30 oz.,NA,4.99,3.12
SO74203,Mountain Bottle Cage,NA,9.99,6.25
SO74203,Water Bottle - 30 oz.,NA,4.99,3.12
SO74203,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74204,Water Bottle - 30 oz.,NA,4.99,3.12
SO74204,AWC Logo Cap,Multi,8.99,2.07
SO74205,Water Bottle - 30 oz.,NA,4.99,3.12
SO74206,Mountain Tire Tube,NA,4.99,3.12
SO74206,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74206,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74207,Road Tire Tube,NA,3.99,2.5
SO74207,HL Road Tire,NA,32.6,20.41
SO74207,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO74208,ML Mountain Tire,NA,29.99,18.77
SO74208,Patch Kit/8 Patches,NA,2.29,1.43
SO74209,Road Tire Tube,NA,3.99,2.5
SO74209,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74210,Touring Tire,NA,28.99,18.15
SO74210,Touring Tire Tube,NA,4.99,3.12
SO74210,Road Bottle Cage,NA,8.99,5.63
SO74210,Water Bottle - 30 oz.,NA,4.99,3.12
SO74211,Touring Tire Tube,NA,4.99,3.12
SO74211,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74212,HL Mountain Tire,NA,35.0,21.91
SO74212,Fender Set - Mountain,NA,21.98,13.76
SO74212,Mountain Bottle Cage,NA,9.99,6.25
SO74212,Water Bottle - 30 oz.,NA,4.99,3.12
SO74213,Touring Tire Tube,NA,4.99,3.12
SO74213,Patch Kit/8 Patches,NA,2.29,1.43
SO74214,HL Mountain Tire,NA,35.0,21.91
SO74214,Patch Kit/8 Patches,NA,2.29,1.43
SO74215,Fender Set - Mountain,NA,21.98,13.76
SO74215,Water Bottle - 30 oz.,NA,4.99,3.12
SO74215,Mountain Bottle Cage,NA,9.99,6.25
SO74215,AWC Logo Cap,Multi,8.99,2.07
SO74215,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO74216,Fender Set - Mountain,NA,21.98,13.76
SO74216,Mountain Bottle Cage,NA,9.99,6.25
SO74216,Water Bottle - 30 oz.,NA,4.99,3.12
SO74216,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74217,AWC Logo Cap,Multi,8.99,2.07
SO74218,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74219,Fender Set - Mountain,NA,21.98,13.76
SO74219,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74219,"Half-Finger Gloves, L",Black,24.49,15.33
SO74220,HL Mountain Tire,NA,35.0,21.91
SO74221,HL Mountain Tire,NA,35.0,21.91
SO74221,Mountain Tire Tube,NA,4.99,3.12
SO74222,LL Road Tire,NA,21.49,13.45
SO74222,Patch Kit/8 Patches,NA,2.29,1.43
SO74223,Mountain Bottle Cage,NA,9.99,6.25
SO74223,AWC Logo Cap,Multi,8.99,2.07
SO74223,Water Bottle - 30 oz.,NA,4.99,3.12
SO74224,Bike Wash - Dissolver,NA,7.95,4.98
SO74225,AWC Logo Cap,Multi,8.99,2.07
SO74226,Touring Tire Tube,NA,4.99,3.12
SO74226,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO74226,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74227,ML Road Tire,NA,24.99,15.64
SO74227,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74228,Mountain Bottle Cage,NA,9.99,6.25
SO74228,Water Bottle - 30 oz.,NA,4.99,3.12
SO74228,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74229,"Women's Mountain Shorts, L",Black,69.99,43.81
SO74229,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74230,Water Bottle - 30 oz.,NA,4.99,3.12
SO74231,Water Bottle - 30 oz.,NA,4.99,3.12
SO74231,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO74232,Mountain Tire Tube,NA,4.99,3.12
SO74232,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74233,Fender Set - Mountain,NA,21.98,13.76
SO74234,Fender Set - Mountain,NA,21.98,13.76
SO74234,Mountain Bottle Cage,NA,9.99,6.25
SO74234,Water Bottle - 30 oz.,NA,4.99,3.12
SO74234,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74235,Mountain Tire Tube,NA,4.99,3.12
SO74235,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74236,Mountain Tire Tube,NA,4.99,3.12
SO74236,Patch Kit/8 Patches,NA,2.29,1.43
SO74237,Mountain Tire Tube,NA,4.99,3.12
SO74237,HL Mountain Tire,NA,35.0,21.91
SO74237,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74237,AWC Logo Cap,Multi,8.99,2.07
SO74238,HL Mountain Tire,NA,35.0,21.91
SO74239,"Women's Mountain Shorts, M",Black,69.99,43.81
SO74240,ML Road Tire,NA,24.99,15.64
SO74240,Patch Kit/8 Patches,NA,2.29,1.43
SO74241,ML Mountain Tire,NA,29.99,18.77
SO74241,Patch Kit/8 Patches,NA,2.29,1.43
SO74242,Mountain Tire Tube,NA,4.99,3.12
SO74242,ML Mountain Tire,NA,29.99,18.77
SO74242,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74243,Road Tire Tube,NA,3.99,2.5
SO74243,Patch Kit/8 Patches,NA,2.29,1.43
SO74244,Touring Tire,NA,28.99,18.15
SO74244,Touring Tire Tube,NA,4.99,3.12
SO74244,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74245,HL Mountain Tire,NA,35.0,21.91
SO74245,Fender Set - Mountain,NA,21.98,13.76
SO74245,"Sport-100 Helmet, Red",Red,34.99,21.9
SO74245,"Classic Vest, S",Blue,63.5,39.75
SO74246,HL Mountain Tire,NA,35.0,21.91
SO74246,Mountain Tire Tube,NA,4.99,3.12
SO74247,HL Mountain Tire,NA,35.0,21.91
SO74247,Mountain Tire Tube,NA,4.99,3.12
SO74247,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74247,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO74248,HL Mountain Tire,NA,35.0,21.91
SO74248,Patch Kit/8 Patches,NA,2.29,1.43
SO74249,Fender Set - Mountain,NA,21.98,13.76
SO74249,Patch Kit/8 Patches,NA,2.29,1.43
SO74250,Fender Set - Mountain,NA,21.98,13.76
SO74250,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74250,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO74250,AWC Logo Cap,Multi,8.99,2.07
SO74251,HL Mountain Tire,NA,35.0,21.91
SO74251,Mountain Tire Tube,NA,4.99,3.12
SO74251,"Sport-100 Helmet, Black",Black,34.99,21.9
SO74252,AWC Logo Cap,Multi,8.99,2.07
SO74253,LL Mountain Tire,NA,24.99,15.64
SO74253,Mountain Tire Tube,NA,4.99,3.12
SO74253,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74254,LL Mountain Tire,NA,24.99,15.64
SO74255,ML Road Tire,NA,24.99,15.64
SO74256,ML Mountain Tire,NA,29.99,18.77
SO74256,Mountain Tire Tube,NA,4.99,3.12
SO74257,Fender Set - Mountain,NA,21.98,13.76
SO74258,Fender Set - Mountain,NA,21.98,13.76
SO74258,Patch Kit/8 Patches,NA,2.29,1.43
SO74259,"Women's Mountain Shorts, L",Black,69.99,43.81
SO74259,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO74260,Touring Tire,NA,28.99,18.15
SO74260,Touring Tire Tube,NA,4.99,3.12
SO74260,Patch Kit/8 Patches,NA,2.29,1.43
SO74261,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO74262,Touring Tire Tube,NA,4.99,3.12
SO74262,Patch Kit/8 Patches,NA,2.29,1.43
SO74263,HL Road Tire,NA,32.6,20.41
SO74263,Hitch Rack - 4-Bike,NA,120.0,75.12
SO74264,ML Mountain Tire,NA,29.99,18.77
SO74264,Patch Kit/8 Patches,NA,2.29,1.43
SO74265,Mountain Tire Tube,NA,4.99,3.12
